expeId	lang	config	col.3-4	crfpp.algo	crfpp.cost	crfpp.minfreq	crftool	labels	pattern.singleNGramSize	wapiti.algo	wapiti.sparse	level	perf
expe	EN	341	8:3:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	EN	341	8:3:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	EN	342	8:4:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0391
expe	EN	342	8:4:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.0889
expe	EN	343	8:4:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.1021
expe	EN	343	8:4:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.0710
expe	EN	344	8:4:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.0603
expe	EN	344	8:4:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.1007
expe	EN	345	8:4:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	EN	345	8:4:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	EN	346	8:4:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	EN	346	8:4:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	EN	347	8:4:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	EN	347	8:4:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	EN	348	8:4:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.1079
expe	EN	348	8:4:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1053
expe	EN	349	8:4:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.1319
expe	EN	349	8:4:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.1279
expe	EN	350	8:4:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.1332
expe	EN	350	8:4:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.1395
expe	EN	351	8:4:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	EN	351	8:4:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	EN	352	8:4:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	EN	352	8:4:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	EN	353	8:4:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	EN	353	8:4:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	EN	354	8:5:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.0748
expe	EN	354	8:5:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0404
expe	EN	355	8:5:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.0440
expe	EN	355	8:5:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.0766
expe	EN	356	8:5:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.0404
expe	EN	356	8:5:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.0767
expe	EN	357	8:5:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	EN	357	8:5:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	EN	358	8:5:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	EN	358	8:5:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	EN	359	8:5:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	EN	359	8:5:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	EN	360	8:5:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0819
expe	EN	360	8:5:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.0828
expe	EN	361	8:5:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.1202
expe	EN	361	8:5:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.1152
expe	EN	362	8:5:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.1041
expe	EN	362	8:5:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.1103
expe	EN	363	8:5:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	EN	363	8:5:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	EN	364	8:5:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	EN	364	8:5:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	EN	365	8:5:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	EN	365	8:5:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	006	1:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.1204
expe	ES	006	1:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0028
expe	ES	007	1:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.1234
expe	ES	007	1:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.0055
expe	ES	008	1:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.1212
expe	ES	008	1:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.0055
expe	ES	009	1:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	009	1:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	010	1:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	010	1:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	011	1:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	011	1:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	012	1:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1787
expe	ES	012	1:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.2989
expe	ES	013	1:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.3057
expe	ES	013	1:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3575
expe	ES	014	1:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3024
expe	ES	014	1:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3630
expe	ES	015	1:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	015	1:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	016	1:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.3497
expe	ES	016	1:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.2628
expe	ES	017	1:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3658
expe	ES	017	1:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.2772
expe	ES	018	2:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0469
expe	ES	018	2:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.2675
expe	ES	019	2:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.0873
expe	ES	019	2:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.2878
expe	ES	020	2:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.2790
expe	ES	020	2:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.0787
expe	ES	021	2:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0068
expe	ES	021	2:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	022	2:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	022	2:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0017
expe	ES	023	2:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0017
expe	ES	023	2:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	024	2:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3368
expe	ES	024	2:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2201
expe	ES	025	2:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3620
expe	ES	025	2:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2943
expe	ES	026	2:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3648
expe	ES	026	2:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3020
expe	ES	027	2:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0034
expe	ES	027	2:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	028	2:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.2679
expe	ES	028	2:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.3682
expe	ES	029	2:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.2940
expe	ES	029	2:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3688
expe	ES	030	2:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3052
expe	ES	030	2:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.0832
expe	ES	031	2:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3148
expe	ES	031	2:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.1142
expe	ES	032	2:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3140
expe	ES	032	2:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.1167
expe	ES	033	2:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	033	2:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0017
expe	ES	034	2:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0017
expe	ES	034	2:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	035	2:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	035	2:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0017
expe	ES	036	2:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2092
expe	ES	036	2:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3394
expe	ES	037	2:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.3153
expe	ES	037	2:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3842
expe	ES	038	2:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3776
expe	ES	038	2:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3185
expe	ES	039	2:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0085
expe	ES	039	2:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	040	2:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0255
expe	ES	040	2:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0069
expe	ES	041	2:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.2903
expe	ES	041	2:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3874
expe	ES	042	3:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1226
expe	ES	042	3:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3098
expe	ES	043	3:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.1709
expe	ES	043	3:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3340
expe	ES	044	3:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.1590
expe	ES	044	3:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3259
expe	ES	045	3:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	045	3:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	046	3:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	046	3:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	047	3:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	047	3:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	048	3:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3346
expe	ES	048	3:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2138
expe	ES	049	3:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3590
expe	ES	049	3:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2931
expe	ES	050	3:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.2997
expe	ES	050	3:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3610
expe	ES	051	3:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	051	3:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	052	3:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	052	3:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	053	3:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3736
expe	ES	053	3:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.2961
expe	ES	054	3:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1635
expe	ES	054	3:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3383
expe	ES	055	3:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3760
expe	ES	055	3:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2217
expe	ES	056	3:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3755
expe	ES	056	3:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.2164
expe	ES	057	3:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	057	3:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	058	3:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	058	3:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	059	3:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	059	3:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	060	3:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2233
expe	ES	060	3:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3495
expe	ES	061	3:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3948
expe	ES	061	3:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.3192
expe	ES	062	3:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3387
expe	ES	062	3:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.4005
expe	ES	063	3:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	063	3:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	064	3:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	064	3:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	065	3:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	065	3:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0017
expe	ES	066	3:3:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1541
expe	ES	066	3:3:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3379
expe	ES	067	3:3:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3727
expe	ES	067	3:3:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2175
expe	ES	068	3:3:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.2106
expe	ES	068	3:3:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3719
expe	ES	069	3:3:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	069	3:3:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	070	3:3:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	070	3:3:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	071	3:3:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	071	3:3:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	072	3:3:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2277
expe	ES	072	3:3:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3428
expe	ES	073	3:3:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.3139
expe	ES	073	3:3:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3880
expe	ES	074	3:3:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3271
expe	ES	074	3:3:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3917
expe	ES	075	3:3:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	075	3:3:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	076	3:3:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	076	3:3:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	077	3:3:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.4014
expe	ES	077	3:3:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.3082
expe	ES	078	4:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3065
expe	ES	078	4:1:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1241
expe	ES	079	4:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.1701
expe	ES	079	4:1:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3422
expe	ES	080	4:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3417
expe	ES	080	4:1:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.1661
expe	ES	081	4:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	081	4:1:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0000
expe	ES	082	4:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	082	4:1:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	083	4:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	083	4:1:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	084	4:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2069
expe	ES	084	4:1:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3246
expe	ES	085	4:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3545
expe	ES	085	4:1:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2757
expe	ES	086	4:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3494
expe	ES	086	4:1:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.2862
expe	ES	087	4:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	087	4:1:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0148
expe	ES	088	4:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	088	4:1:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	089	4:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.2684
expe	ES	089	4:1:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3653
expe	ES	090	4:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1545
expe	ES	090	4:2:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3413
expe	ES	091	4:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2147
expe	ES	091	4:2:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3743
expe	ES	092	4:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3712
expe	ES	092	4:2:0:0:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.2075
expe	ES	093	4:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0034
expe	ES	093	4:2:0:0:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	094	4:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	094	4:2:0:0:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	095	4:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.0000
expe	ES	095	4:2:0:0:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.0000
expe	ES	096	4:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3442
expe	ES	096	4:2:1:1:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.2110
expe	ES	097	4:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3760
expe	ES	097	4:2:1:1:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2967
expe	ES	098	4:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	MWE	0.3119
expe	ES	098	4:2:1:1:C	CRF	1.0	1	crf++	BILOU	0	l-bfgs	0	Tok	0.3803
expe	ES	099	4:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	Tok	0.0068
expe	ES	099	4:2:1:1:C	CRF	1.0	1	wapiti	IO	0	l-bfgs	0	MWE	0.0000
expe	ES	100	4:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	Tok	0.0000
expe	ES	100	4:2:1:1:C	CRF	1.0	1	wapiti	BIO	0	l-bfgs	0	MWE	0.0000
expe	ES	101	4:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	Tok	0.3985
expe	ES	101	4:2:1:1:C	CRF	1.0	1	wapiti	BILOU	0	l-bfgs	0	MWE	0.3019
expe	ES	102	4:3:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	MWE	0.1415
expe	ES	102	4:3:0:0:C	CRF	1.0	1	crf++	IO	0	l-bfgs	0	Tok	0.3356
expe	ES	103	4:3:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	Tok	0.3763
expe	ES	103	4:3:0:0:C	CRF	1.0	1	crf++	BIO	0	l-bfgs	0	MWE	0.2219
